 9fn, 7
 alternatives, 2
 0fn, 16
 gang, 3
 issues, 4
 suicide, 2
 to, 59
 does, 2
 17fn, 3
 activities, 3
 rise, 2
 86yr, 2
 level, 2
 gun, 2
 car, 2
 20pgs, 3
 dealing, 4
 guidelines, 2
 14pgs, 3
 rate, 2
 14320, 2
 10s, 5
 13425, 3
 click, 2
 6fn, 4
 business, 3
 prisons, 11
 3s, 8
 bail, 7
 current, 4
 capital, 6
 new, 10
 public, 4
 3580, 4
 focuses, 2
 degree, 2
 men, 2
 91yr, 2
 china, 2
 9845, 6
 observing, 2
 change, 3
 study, 14
 economics, 4
 trial, 4
 social, 15
 studies, 6
 punishment, 10
 plea, 2
 moral, 5
 9s, 7
 crime, 63
 use, 3
 7fn, 9
 illegal, 2
 two, 2
 by, 13
 program, 2
 examination, 7
 4pgs, 4
 memory, 2
 on, 22
 cases, 2
 women, 2
 rights, 9
 this, 7
 science, 4
 theories, 4
 reviews, 3
 itself, 3
 can, 2
 male, 2
 rehabilitation, 3
 history, 4
 control, 3
 lords, 2
 violence, 10
 14s, 3
 process, 2
 organized, 9
 states, 8
 rape, 8
 18fn, 2
 81yr, 14
 chop, 2
 afn, 17
 united, 6
 court, 3
 discussion, 11
 acts, 2
 how, 6
 description, 2
 rehabilitate, 3
 sentencing, 2
 law, 15
 8pgs, 10
 natural, 2
 order, 2
 operations, 2
 4fn, 3
 22375, 4
 paper, 6
 through, 2
 looks, 5
 innovative, 2
 its, 6
 police, 3
 10pgs, 11
 offers, 2
 systems, 7
 criminal, 39
 10740, 6
 13s, 2
 effects, 3
 they, 4
 not, 2
 term, 4
 15215, 2
 12530, 3
 applied, 2
 inherent, 2
 correctional, 3
 5fn, 5
 5pgs, 6
 crimes, 2
 society, 7
 books, 2
 9pgs, 11
 16pgs, 2
 our, 4
 alcohol, 2
 factors, 7
 research, 2
 investigation, 3
 health, 3
 sutherlands, 2
 issue, 3
 7pgs, 19
 theory, 6
 york, 6
 dehumanization, 2
 8s, 9
 care, 3
 created, 2
 american, 3
 8055, 11
 10fn, 4
 question, 2
 one, 2
 specifically, 2
 art, 2
 given, 2
 disassembly, 2
 introduction, 2
 interviews, 2
 system, 14
 their, 8
 white, 2
 john, 4
 urban, 6
 murder, 8
 relationship, 2
 that, 18
 punish, 3
 part, 2
 17s, 2
 gotti, 2
 historical, 7
 toward, 2
 result, 2
 and, 138
 motivation, 2
 enforcement, 4
 modern, 3
